sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
AUDNZD__lbw_252__train__00001888,AUDNZD,252,train,25,2007-11-08T00:00:00,2008-02-06T00:00:00,1888,1950,63
AUDNZD__lbw_252__train__00001951,AUDNZD,252,train,26,2008-02-07T00:00:00,2008-05-05T00:00:00,1951,2013,63
AUDNZD__lbw_252__train__00002014,AUDNZD,252,train,27,2008-05-06T00:00:00,2008-07-31T00:00:00,2014,2076,63
AUDNZD__lbw_252__train__00002077,AUDNZD,252,train,28,2008-08-01T00:00:00,2008-10-28T00:00:00,2077,2139,63
AUDNZD__lbw_252__train__00002140,AUDNZD,252,train,29,2008-10-29T00:00:00,2009-02-18T00:00:00,2140,2202,63
AUDNZD__lbw_252__train__00002203,AUDNZD,252,train,30,2009-02-19T00:00:00,2009-05-18T00:00:00,2203,2265,63
AUDNZD__lbw_252__train__00002266,AUDNZD,252,train,31,2009-05-19T00:00:00,2009-08-13T00:00:00,2266,2328,63
AUDNZD__lbw_252__train__00002329,AUDNZD,252,train,32,2009-08-14T00:00:00,2009-11-10T00:00:00,2329,2391,63
AUDNZD__lbw_252__train__00002392,AUDNZD,252,train,33,2009-11-11T00:00:00,2010-02-09T00:00:00,2392,2454,63
AUDNZD__lbw_252__train__00002455,AUDNZD,252,train,34,2010-02-10T00:00:00,2010-05-07T00:00:00,2455,2517,63
AUDNZD__lbw_252__train__00002518,AUDNZD,252,train,35,2010-05-10T00:00:00,2010-08-04T00:00:00,2518,2580,63
AUDNZD__lbw_252__train__00002581,AUDNZD,252,train,36,2010-08-05T00:00:00,2010-11-01T00:00:00,2581,2643,63
AUDNZD__lbw_252__train__00002644,AUDNZD,252,train,37,2010-11-02T00:00:00,2011-01-27T00:00:00,2644,2706,63
AUDNZD__lbw_252__train__00002707,AUDNZD,252,train,38,2011-01-28T00:00:00,2011-04-26T00:00:00,2707,2769,63
AUDNZD__lbw_252__train__00002770,AUDNZD,252,train,39,2011-04-27T00:00:00,2011-07-22T00:00:00,2770,2832,63
AUDNZD__lbw_252__train__00002833,AUDNZD,252,train,40,2011-07-25T00:00:00,2011-10-19T00:00:00,2833,2895,63
AUDNZD__lbw_252__train__00002896,AUDNZD,252,train,41,2011-10-20T00:00:00,2012-01-16T00:00:00,2896,2958,63
AUDNZD__lbw_252__train__00002959,AUDNZD,252,train,42,2012-01-17T00:00:00,2012-04-12T00:00:00,2959,3021,63
AUDNZD__lbw_252__train__00003022,AUDNZD,252,train,43,2012-04-13T00:00:00,2012-07-10T00:00:00,3022,3084,63
AUDNZD__lbw_252__train__00003085,AUDNZD,252,train,44,2012-07-11T00:00:00,2012-10-05T00:00:00,3085,3147,63
AUDNZD__lbw_252__train__00003148,AUDNZD,252,train,45,2012-10-08T00:00:00,2013-01-03T00:00:00,3148,3210,63
AUDNZD__lbw_252__train__00003211,AUDNZD,252,train,46,2013-01-04T00:00:00,2013-04-02T00:00:00,3211,3273,63
AUDNZD__lbw_252__train__00003274,AUDNZD,252,train,47,2013-04-03T00:00:00,2013-06-28T00:00:00,3274,3336,63
AUDNZD__lbw_252__train__00003337,AUDNZD,252,train,48,2013-07-01T00:00:00,2013-09-25T00:00:00,3337,3399,63
AUDNZD__lbw_252__train__00003400,AUDNZD,252,train,49,2013-09-26T00:00:00,2013-12-23T00:00:00,3400,3462,63
AUDNZD__lbw_252__train__00003463,AUDNZD,252,train,50,2013-12-24T00:00:00,2014-03-21T00:00:00,3463,3525,63
AUDNZD__lbw_252__train__00003526,AUDNZD,252,train,51,2014-03-24T00:00:00,2014-06-18T00:00:00,3526,3588,63
AUDNZD__lbw_252__train__00003589,AUDNZD,252,train,52,2014-06-19T00:00:00,2014-09-15T00:00:00,3589,3651,63
AUDNZD__lbw_252__train__00003652,AUDNZD,252,train,53,2014-09-16T00:00:00,2014-12-11T00:00:00,3652,3714,63
AUDNZD__lbw_252__train__00003715,AUDNZD,252,train,54,2014-12-12T00:00:00,2015-03-12T00:00:00,3715,3777,63
AUDNZD__lbw_252__train__00003778,AUDNZD,252,train,55,2015-03-13T00:00:00,2015-06-09T00:00:00,3778,3840,63
AUDNZD__lbw_252__train__00003841,AUDNZD,252,train,56,2015-06-10T00:00:00,2015-09-04T00:00:00,3841,3903,63
AUDNZD__lbw_252__train__00003904,AUDNZD,252,train,57,2015-09-07T00:00:00,2015-12-02T00:00:00,3904,3966,63
AUDNZD__lbw_252__train__00003967,AUDNZD,252,train,58,2015-12-03T00:00:00,2016-03-02T00:00:00,3967,4029,63
AUDNZD__lbw_252__train__00004030,AUDNZD,252,train,59,2016-03-03T00:00:00,2016-05-30T00:00:00,4030,4092,63
AUDNZD__lbw_252__train__00004093,AUDNZD,252,train,60,2016-05-31T00:00:00,2016-08-25T00:00:00,4093,4155,63
AUDNZD__lbw_252__train__00004156,AUDNZD,252,train,61,2016-08-26T00:00:00,2016-11-22T00:00:00,4156,4218,63
AUDNZD__lbw_252__train__00004219,AUDNZD,252,train,62,2016-11-23T00:00:00,2017-02-17T00:00:00,4219,4281,63
AUDNZD__lbw_252__train__00004282,AUDNZD,252,train,63,2017-02-20T00:00:00,2017-05-17T00:00:00,4282,4344,63
AUDNZD__lbw_252__train__00004345,AUDNZD,252,train,64,2017-05-18T00:00:00,2017-08-14T00:00:00,4345,4407,63
AUDNZD__lbw_252__train__00004408,AUDNZD,252,train,65,2017-08-15T00:00:00,2017-11-09T00:00:00,4408,4470,63
AUDNZD__lbw_252__train__00004471,AUDNZD,252,train,66,2017-11-10T00:00:00,2018-02-08T00:00:00,4471,4533,63
AUDNZD__lbw_252__train__00004534,AUDNZD,252,train,67,2018-02-09T00:00:00,2018-05-08T00:00:00,4534,4596,63
AUDNZD__lbw_252__train__00004597,AUDNZD,252,train,68,2018-05-09T00:00:00,2018-08-03T00:00:00,4597,4659,63
AUDNZD__lbw_252__train__00004660,AUDNZD,252,train,69,2018-08-06T00:00:00,2018-10-31T00:00:00,4660,4722,63
AUDNZD__lbw_252__train__00004723,AUDNZD,252,train,70,2018-11-01T00:00:00,2019-01-30T00:00:00,4723,4785,63
AUDNZD__lbw_252__train__00004786,AUDNZD,252,train,71,2019-01-31T00:00:00,2019-04-29T00:00:00,4786,4848,63
AUDNZD__lbw_252__train__00004849,AUDNZD,252,train,72,2019-04-30T00:00:00,2019-07-25T00:00:00,4849,4911,63
AUDNZD__lbw_252__train__00004912,AUDNZD,252,train,73,2019-07-26T00:00:00,2019-10-22T00:00:00,4912,4974,63
AUDNZD__lbw_252__train__00004975,AUDNZD,252,train,74,2019-10-23T00:00:00,2020-01-21T00:00:00,4975,5037,63
AUDNZD__lbw_252__train__00005038,AUDNZD,252,train,75,2020-01-22T00:00:00,2020-04-17T00:00:00,5038,5100,63
AUDNZD__lbw_252__train__00005101,AUDNZD,252,train,76,2020-04-20T00:00:00,2020-07-15T00:00:00,5101,5163,63
AUDNZD__lbw_252__train__00005164,AUDNZD,252,train,77,2020-07-16T00:00:00,2020-10-12T00:00:00,5164,5226,63
AUDNZD__lbw_252__train__00005227,AUDNZD,252,train,78,2020-10-13T00:00:00,2021-01-11T00:00:00,5227,5289,63
AUDNZD__lbw_252__train__00005290,AUDNZD,252,train,79,2021-01-12T00:00:00,2021-04-08T00:00:00,5290,5352,63
AUDNZD__lbw_252__train__00005353,AUDNZD,252,train,80,2021-04-09T00:00:00,2021-07-06T00:00:00,5353,5415,63
AUDNZD__lbw_252__train__00005416,AUDNZD,252,train,81,2021-07-07T00:00:00,2021-10-01T00:00:00,5416,5478,63
AUDNZD__lbw_252__train__00005479,AUDNZD,252,train,82,2021-10-04T00:00:00,2021-12-29T00:00:00,5479,5541,63
AUDNZD__lbw_252__train__00005542,AUDNZD,252,train,83,2021-12-30T00:00:00,2022-03-28T00:00:00,5542,5604,63
AUDNZD__lbw_252__train__00005605,AUDNZD,252,train,84,2022-03-29T00:00:00,2022-06-23T00:00:00,5605,5667,63
AUDNZD__lbw_252__train__00005668,AUDNZD,252,train,85,2022-06-24T00:00:00,2022-09-20T00:00:00,5668,5730,63
AUDNZD__lbw_252__train__00005731,AUDNZD,252,train,86,2022-09-21T00:00:00,2022-12-16T00:00:00,5731,5793,63
AUDNZD__lbw_252__train__00005794,AUDNZD,252,train,87,2022-12-19T00:00:00,2023-03-16T00:00:00,5794,5856,63
AUDNZD__lbw_252__train__00005857,AUDNZD,252,train,88,2023-03-17T00:00:00,2023-06-13T00:00:00,5857,5919,63
AUDNZD__lbw_252__train__00005920,AUDNZD,252,train,89,2023-06-14T00:00:00,2023-09-08T00:00:00,5920,5982,63
AUDNZD__lbw_252__validation__00005987,AUDNZD,252,validation,0,2023-09-15T00:00:00,2023-12-12T00:00:00,5987,6049,63
AUDNZD__lbw_252__validation__00006050,AUDNZD,252,validation,1,2023-12-13T00:00:00,2024-03-12T00:00:00,6050,6112,63
AUDNZD__lbw_252__validation__00006113,AUDNZD,252,validation,2,2024-03-13T00:00:00,2024-06-07T00:00:00,6113,6175,63
AUDNZD__lbw_252__validation__00006176,AUDNZD,252,validation,3,2024-06-10T00:00:00,2024-09-04T00:00:00,6176,6238,63
AUDNZD__lbw_252__validation__00006239,AUDNZD,252,validation,4,2024-09-05T00:00:00,2024-12-02T00:00:00,6239,6301,63
AUDNZD__lbw_252__validation__00006302,AUDNZD,252,validation,5,2024-12-03T00:00:00,2025-03-03T00:00:00,6302,6364,63
AUDNZD__lbw_252__validation__00006365,AUDNZD,252,validation,6,2025-03-04T00:00:00,2025-05-29T00:00:00,6365,6427,63
AUDNZD__lbw_252__validation__00006428,AUDNZD,252,validation,7,2025-05-30T00:00:00,2025-08-26T00:00:00,6428,6490,63
AUDNZD__lbw_252__validation__00006491,AUDNZD,252,validation,8,2025-08-27T00:00:00,2025-11-21T00:00:00,6491,6553,63
AUDNZD__lbw_252__validation__00006554,AUDNZD,252,validation,9,2025-11-24T00:00:00,2026-02-20T00:00:00,6554,6616,63
AUDUSD__lbw_252__train__00000313,AUDUSD,252,train,0,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375,63
AUDUSD__lbw_252__train__00000376,AUDUSD,252,train,1,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438,63
AUDUSD__lbw_252__train__00000439,AUDUSD,252,train,2,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501,63
AUDUSD__lbw_252__train__00000502,AUDUSD,252,train,3,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564,63
AUDUSD__lbw_252__train__00000565,AUDUSD,252,train,4,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627,63
AUDUSD__lbw_252__train__00000628,AUDUSD,252,train,5,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690,63
AUDUSD__lbw_252__train__00000691,AUDUSD,252,train,6,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753,63
AUDUSD__lbw_252__train__00000754,AUDUSD,252,train,7,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816,63
AUDUSD__lbw_252__train__00000817,AUDUSD,252,train,8,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879,63
AUDUSD__lbw_252__train__00000880,AUDUSD,252,train,9,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942,63
AUDUSD__lbw_252__train__00000943,AUDUSD,252,train,10,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005,63
AUDUSD__lbw_252__train__00001006,AUDUSD,252,train,11,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068,63
AUDUSD__lbw_252__train__00001069,AUDUSD,252,train,12,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131,63
AUDUSD__lbw_252__train__00001132,AUDUSD,252,train,13,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194,63
AUDUSD__lbw_252__train__00001195,AUDUSD,252,train,14,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257,63
AUDUSD__lbw_252__train__00001258,AUDUSD,252,train,15,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320,63
AUDUSD__lbw_252__train__00001321,AUDUSD,252,train,16,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383,63
AUDUSD__lbw_252__train__00001384,AUDUSD,252,train,17,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446,63
AUDUSD__lbw_252__train__00001447,AUDUSD,252,train,18,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509,63
AUDUSD__lbw_252__train__00001510,AUDUSD,252,train,19,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572,63
AUDUSD__lbw_252__train__00001573,AUDUSD,252,train,20,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635,63
AUDUSD__lbw_252__train__00001636,AUDUSD,252,train,21,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698,63
AUDUSD__lbw_252__train__00001699,AUDUSD,252,train,22,2006-10-04T00:00:00,2006-12-29T00:00:00,1699,1761,63
AUDUSD__lbw_252__train__00001762,AUDUSD,252,train,23,2007-01-02T00:00:00,2007-03-29T00:00:00,1762,1824,63
AUDUSD__lbw_252__train__00001825,AUDUSD,252,train,24,2007-03-30T00:00:00,2007-06-26T00:00:00,1825,1887,63
AUDUSD__lbw_252__train__00001888,AUDUSD,252,train,25,2007-06-27T00:00:00,2007-09-21T00:00:00,1888,1950,63
AUDUSD__lbw_252__train__00001951,AUDUSD,252,train,26,2007-09-24T00:00:00,2007-12-19T00:00:00,1951,2013,63
AUDUSD__lbw_252__train__00002014,AUDUSD,252,train,27,2007-12-20T00:00:00,2008-03-19T00:00:00,2014,2076,63
AUDUSD__lbw_252__train__00002077,AUDUSD,252,train,28,2008-03-20T00:00:00,2008-06-16T00:00:00,2077,2139,63
AUDUSD__lbw_252__train__00002140,AUDUSD,252,train,29,2008-06-17T00:00:00,2008-09-11T00:00:00,2140,2202,63
AUDUSD__lbw_252__train__00002203,AUDUSD,252,train,30,2008-09-12T00:00:00,2008-12-09T00:00:00,2203,2265,63
AUDUSD__lbw_252__train__00002266,AUDUSD,252,train,31,2008-12-10T00:00:00,2009-03-10T00:00:00,2266,2328,63
AUDUSD__lbw_252__train__00002329,AUDUSD,252,train,32,2009-03-11T00:00:00,2009-06-05T00:00:00,2329,2391,63
AUDUSD__lbw_252__train__00002392,AUDUSD,252,train,33,2009-06-08T00:00:00,2009-09-02T00:00:00,2392,2454,63
AUDUSD__lbw_252__train__00002455,AUDUSD,252,train,34,2009-09-03T00:00:00,2009-11-30T00:00:00,2455,2517,63
AUDUSD__lbw_252__train__00002518,AUDUSD,252,train,35,2009-12-01T00:00:00,2010-03-01T00:00:00,2518,2580,63
AUDUSD__lbw_252__train__00002581,AUDUSD,252,train,36,2010-03-02T00:00:00,2010-05-27T00:00:00,2581,2643,63
AUDUSD__lbw_252__train__00002644,AUDUSD,252,train,37,2010-05-28T00:00:00,2010-08-24T00:00:00,2644,2706,63
AUDUSD__lbw_252__train__00002707,AUDUSD,252,train,38,2010-08-25T00:00:00,2010-11-19T00:00:00,2707,2769,63
AUDUSD__lbw_252__train__00002770,AUDUSD,252,train,39,2010-11-22T00:00:00,2011-02-16T00:00:00,2770,2832,63
AUDUSD__lbw_252__train__00002833,AUDUSD,252,train,40,2011-02-17T00:00:00,2011-05-16T00:00:00,2833,2895,63
AUDUSD__lbw_252__train__00002896,AUDUSD,252,train,41,2011-05-17T00:00:00,2011-08-11T00:00:00,2896,2958,63
AUDUSD__lbw_252__train__00002959,AUDUSD,252,train,42,2011-08-12T00:00:00,2011-11-08T00:00:00,2959,3021,63
AUDUSD__lbw_252__train__00003022,AUDUSD,252,train,43,2011-11-09T00:00:00,2012-02-03T00:00:00,3022,3084,63
AUDUSD__lbw_252__train__00003085,AUDUSD,252,train,44,2012-02-06T00:00:00,2012-05-02T00:00:00,3085,3147,63
AUDUSD__lbw_252__train__00003148,AUDUSD,252,train,45,2012-05-03T00:00:00,2012-07-30T00:00:00,3148,3210,63
AUDUSD__lbw_252__train__00003211,AUDUSD,252,train,46,2012-07-31T00:00:00,2012-10-25T00:00:00,3211,3273,63
AUDUSD__lbw_252__train__00003274,AUDUSD,252,train,47,2012-10-26T00:00:00,2013-01-23T00:00:00,3274,3336,63
AUDUSD__lbw_252__train__00003337,AUDUSD,252,train,48,2013-01-24T00:00:00,2013-04-22T00:00:00,3337,3399,63
AUDUSD__lbw_252__train__00003400,AUDUSD,252,train,49,2013-04-23T00:00:00,2013-07-18T00:00:00,3400,3462,63
AUDUSD__lbw_252__train__00003463,AUDUSD,252,train,50,2013-07-19T00:00:00,2013-10-15T00:00:00,3463,3525,63
AUDUSD__lbw_252__train__00003526,AUDUSD,252,train,51,2013-10-16T00:00:00,2014-01-13T00:00:00,3526,3588,63
AUDUSD__lbw_252__train__00003589,AUDUSD,252,train,52,2014-01-14T00:00:00,2014-04-10T00:00:00,3589,3651,63
AUDUSD__lbw_252__train__00003652,AUDUSD,252,train,53,2014-04-11T00:00:00,2014-07-08T00:00:00,3652,3714,63
AUDUSD__lbw_252__train__00003715,AUDUSD,252,train,54,2014-07-09T00:00:00,2014-10-03T00:00:00,3715,3777,63
AUDUSD__lbw_252__train__00003778,AUDUSD,252,train,55,2014-10-06T00:00:00,2015-01-02T00:00:00,3778,3840,63
AUDUSD__lbw_252__train__00003841,AUDUSD,252,train,56,2015-01-05T00:00:00,2015-04-01T00:00:00,3841,3903,63
AUDUSD__lbw_252__train__00003904,AUDUSD,252,train,57,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966,63
AUDUSD__lbw_252__train__00003967,AUDUSD,252,train,58,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029,63
AUDUSD__lbw_252__train__00004030,AUDUSD,252,train,59,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092,63
AUDUSD__lbw_252__train__00004093,AUDUSD,252,train,60,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155,63
AUDUSD__lbw_252__train__00004156,AUDUSD,252,train,61,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218,63
AUDUSD__lbw_252__train__00004219,AUDUSD,252,train,62,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281,63
AUDUSD__lbw_252__train__00004282,AUDUSD,252,train,63,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344,63
AUDUSD__lbw_252__train__00004345,AUDUSD,252,train,64,2016-12-13T00:00:00,2017-03-09T00:00:00,4345,4407,63
AUDUSD__lbw_252__train__00004408,AUDUSD,252,train,65,2017-03-10T00:00:00,2017-06-06T00:00:00,4408,4470,63
AUDUSD__lbw_252__train__00004471,AUDUSD,252,train,66,2017-06-07T00:00:00,2017-09-01T00:00:00,4471,4533,63
AUDUSD__lbw_252__train__00004534,AUDUSD,252,train,67,2017-09-04T00:00:00,2017-11-29T00:00:00,4534,4596,63
AUDUSD__lbw_252__train__00004597,AUDUSD,252,train,68,2017-11-30T00:00:00,2018-02-28T00:00:00,4597,4659,63
AUDUSD__lbw_252__train__00004660,AUDUSD,252,train,69,2018-03-01T00:00:00,2018-05-28T00:00:00,4660,4722,63
AUDUSD__lbw_252__train__00004723,AUDUSD,252,train,70,2018-05-29T00:00:00,2018-08-23T00:00:00,4723,4785,63
AUDUSD__lbw_252__train__00004786,AUDUSD,252,train,71,2018-08-24T00:00:00,2018-11-20T00:00:00,4786,4848,63
AUDUSD__lbw_252__train__00004849,AUDUSD,252,train,72,2018-11-21T00:00:00,2019-02-19T00:00:00,4849,4911,63
AUDUSD__lbw_252__train__00004912,AUDUSD,252,train,73,2019-02-20T00:00:00,2019-05-17T00:00:00,4912,4974,63
AUDUSD__lbw_252__train__00004975,AUDUSD,252,train,74,2019-05-20T00:00:00,2019-08-14T00:00:00,4975,5037,63
AUDUSD__lbw_252__train__00005038,AUDUSD,252,train,75,2019-08-15T00:00:00,2019-11-11T00:00:00,5038,5100,63
AUDUSD__lbw_252__train__00005101,AUDUSD,252,train,76,2019-11-12T00:00:00,2020-02-10T00:00:00,5101,5163,63
AUDUSD__lbw_252__train__00005164,AUDUSD,252,train,77,2020-02-11T00:00:00,2020-05-07T00:00:00,5164,5226,63
AUDUSD__lbw_252__train__00005227,AUDUSD,252,train,78,2020-05-08T00:00:00,2020-08-04T00:00:00,5227,5289,63
AUDUSD__lbw_252__train__00005290,AUDUSD,252,train,79,2020-08-05T00:00:00,2020-10-30T00:00:00,5290,5352,63
AUDUSD__lbw_252__train__00005353,AUDUSD,252,train,80,2020-11-02T00:00:00,2021-01-29T00:00:00,5353,5415,63
AUDUSD__lbw_252__train__00005416,AUDUSD,252,train,81,2021-02-01T00:00:00,2021-04-28T00:00:00,5416,5478,63
AUDUSD__lbw_252__train__00005479,AUDUSD,252,train,82,2021-04-29T00:00:00,2021-07-26T00:00:00,5479,5541,63
AUDUSD__lbw_252__train__00005542,AUDUSD,252,train,83,2021-07-27T00:00:00,2021-10-21T00:00:00,5542,5604,63
AUDUSD__lbw_252__train__00005605,AUDUSD,252,train,84,2021-10-22T00:00:00,2022-01-18T00:00:00,5605,5667,63
AUDUSD__lbw_252__train__00005668,AUDUSD,252,train,85,2022-01-19T00:00:00,2022-04-15T00:00:00,5668,5730,63
AUDUSD__lbw_252__train__00005731,AUDUSD,252,train,86,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793,63
AUDUSD__lbw_252__train__00005794,AUDUSD,252,train,87,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856,63
AUDUSD__lbw_252__train__00005857,AUDUSD,252,train,88,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919,63
AUDUSD__lbw_252__train__00005920,AUDUSD,252,train,89,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982,63
AUDUSD__lbw_252__train__00005983,AUDUSD,252,train,90,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045,63
AUDUSD__lbw_252__validation__00006088,AUDUSD,252,validation,0,2023-08-31T00:00:00,2023-11-27T00:00:00,6088,6150,63
AUDUSD__lbw_252__validation__00006151,AUDUSD,252,validation,1,2023-11-28T00:00:00,2024-02-26T00:00:00,6151,6213,63
AUDUSD__lbw_252__validation__00006214,AUDUSD,252,validation,2,2024-02-27T00:00:00,2024-05-23T00:00:00,6214,6276,63
AUDUSD__lbw_252__validation__00006277,AUDUSD,252,validation,3,2024-05-24T00:00:00,2024-08-20T00:00:00,6277,6339,63
AUDUSD__lbw_252__validation__00006340,AUDUSD,252,validation,4,2024-08-21T00:00:00,2024-11-15T00:00:00,6340,6402,63
AUDUSD__lbw_252__validation__00006403,AUDUSD,252,validation,5,2024-11-18T00:00:00,2025-02-14T00:00:00,6403,6465,63
AUDUSD__lbw_252__validation__00006466,AUDUSD,252,validation,6,2025-02-17T00:00:00,2025-05-14T00:00:00,6466,6528,63
AUDUSD__lbw_252__validation__00006529,AUDUSD,252,validation,7,2025-05-15T00:00:00,2025-08-11T00:00:00,6529,6591,63
AUDUSD__lbw_252__validation__00006592,AUDUSD,252,validation,8,2025-08-12T00:00:00,2025-11-06T00:00:00,6592,6654,63
AUDUSD__lbw_252__validation__00006655,AUDUSD,252,validation,9,2025-11-07T00:00:00,2026-02-05T00:00:00,6655,6717,63
CADCHF__lbw_252__train__00000313,CADCHF,252,train,0,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375,63
CADCHF__lbw_252__train__00000376,CADCHF,252,train,1,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438,63
CADCHF__lbw_252__train__00000439,CADCHF,252,train,2,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501,63
CADCHF__lbw_252__train__00000502,CADCHF,252,train,3,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564,63
CADCHF__lbw_252__train__00000565,CADCHF,252,train,4,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627,63
CADCHF__lbw_252__train__00000628,CADCHF,252,train,5,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690,63
CADCHF__lbw_252__train__00000691,CADCHF,252,train,6,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753,63
CADCHF__lbw_252__train__00000754,CADCHF,252,train,7,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816,63
CADCHF__lbw_252__train__00000817,CADCHF,252,train,8,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879,63
CADCHF__lbw_252__train__00000880,CADCHF,252,train,9,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942,63
CADCHF__lbw_252__train__00000943,CADCHF,252,train,10,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005,63
CADCHF__lbw_252__train__00001006,CADCHF,252,train,11,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068,63
CADCHF__lbw_252__train__00001069,CADCHF,252,train,12,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131,63
CADCHF__lbw_252__train__00001132,CADCHF,252,train,13,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194,63
CADCHF__lbw_252__train__00001195,CADCHF,252,train,14,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257,63
CADCHF__lbw_252__train__00001258,CADCHF,252,train,15,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320,63
CADCHF__lbw_252__train__00001321,CADCHF,252,train,16,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383,63
CADCHF__lbw_252__train__00001384,CADCHF,252,train,17,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446,63
CADCHF__lbw_252__train__00001447,CADCHF,252,train,18,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509,63
CADCHF__lbw_252__train__00001510,CADCHF,252,train,19,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572,63
CADCHF__lbw_252__train__00001573,CADCHF,252,train,20,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635,63
CADCHF__lbw_252__train__00001636,CADCHF,252,train,21,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698,63
CADCHF__lbw_252__train__00001699,CADCHF,252,train,22,2006-10-04T00:00:00,2006-12-18T00:00:00,1699,1761,63
CADCHF__lbw_252__train__00001762,CADCHF,252,train,23,2006-12-19T00:00:00,2007-07-24T00:00:00,1762,1824,63
CADCHF__lbw_252__train__00001825,CADCHF,252,train,24,2007-07-25T00:00:00,2007-10-19T00:00:00,1825,1887,63
CADCHF__lbw_252__train__00001888,CADCHF,252,train,25,2007-10-22T00:00:00,2008-01-18T00:00:00,1888,1950,63
CADCHF__lbw_252__train__00001951,CADCHF,252,train,26,2008-01-21T00:00:00,2008-04-16T00:00:00,1951,2013,63
CADCHF__lbw_252__train__00002014,CADCHF,252,train,27,2008-04-17T00:00:00,2008-07-14T00:00:00,2014,2076,63
CADCHF__lbw_252__train__00002077,CADCHF,252,train,28,2008-07-15T00:00:00,2009-02-12T00:00:00,2077,2139,63
CADCHF__lbw_252__train__00002140,CADCHF,252,train,29,2009-02-13T00:00:00,2009-05-12T00:00:00,2140,2202,63
CADCHF__lbw_252__train__00002203,CADCHF,252,train,30,2009-05-13T00:00:00,2009-08-07T00:00:00,2203,2265,63
CADCHF__lbw_252__train__00002266,CADCHF,252,train,31,2009-08-10T00:00:00,2009-11-03T00:00:00,2266,2328,63
CADCHF__lbw_252__train__00002329,CADCHF,252,train,32,2009-11-04T00:00:00,2010-02-02T00:00:00,2329,2391,63
CADCHF__lbw_252__train__00002392,CADCHF,252,train,33,2010-02-03T00:00:00,2010-04-30T00:00:00,2392,2454,63
CADCHF__lbw_252__train__00002455,CADCHF,252,train,34,2010-05-03T00:00:00,2010-07-28T00:00:00,2455,2517,63
CADCHF__lbw_252__train__00002518,CADCHF,252,train,35,2010-07-29T00:00:00,2010-10-25T00:00:00,2518,2580,63
